n,theta,R,sigma,rep,capacity,actual_types,sum_p,sum_e,algorithm,objective,best_bound,certified,nodes,runtime,incumbent_initial,time_limit,available,recharges,makespan,total_recharge_time,battery_utilization
100,0.500000,0.400000,5.500000,0,275,94,1576,2692,"GRASP-PR full-recharge heuristic",25,23.000000,0,473132,15.033416,28,30.000000,1,10,4426.000000,2850.000000,0.978909
100,0.500000,0.400000,5.500000,1,275,96,1480,2515,"GRASP-PR full-recharge heuristic",29,27.000000,0,445124,15.025389,31,30.000000,1,10,4330.000000,2850.000000,0.914545
100,0.500000,0.400000,5.500000,2,275,95,1683,2639,"GRASP-PR full-recharge heuristic",39,33.000000,0,403651,15.050511,40,30.000000,1,10,4533.000000,2850.000000,0.959636
100,0.500000,0.400000,5.500000,3,275,97,1639,2733,"GRASP-PR full-recharge heuristic",34,30.000000,0,448535,15.013969,36,30.000000,1,11,4774.000000,3135.000000,0.903471
100,0.500000,0.400000,5.500000,4,270,98,1601,2654,"GRASP-PR full-recharge heuristic",31,27.000000,0,472259,15.023147,32,30.000000,1,10,4401.000000,2800.000000,0.982963
100,0.500000,0.400000,5.500000,5,275,97,1582,2717,"GRASP-PR full-recharge heuristic",33,30.000000,0,456877,15.026814,34,30.000000,1,10,4432.000000,2850.000000,0.988000
100,0.500000,0.400000,5.500000,6,275,96,1515,2505,"GRASP-PR full-recharge heuristic",30,26.000000,0,446202,15.046091,31,30.000000,1,10,4365.000000,2850.000000,0.910909
100,0.500000,0.400000,5.500000,7,275,97,1648,2548,"GRASP-PR full-recharge heuristic",30,28.000000,0,445803,15.032062,30,30.000000,1,10,4498.000000,2850.000000,0.926545
100,0.500000,0.400000,5.500000,8,270,96,1657,2540,"GRASP-PR full-recharge heuristic",31,29.000000,0,441269,15.013098,32,30.000000,1,10,4457.000000,2800.000000,0.940741
100,0.500000,0.400000,5.500000,9,275,98,1475,2435,"GRASP-PR full-recharge heuristic",34,29.000000,0,410908,15.006765,35,30.000000,1,9,4040.000000,2565.000000,0.983838
100,0.500000,0.400000,5.500000,10,270,97,1499,2612,"GRASP-PR full-recharge heuristic",32,28.000000,0,463655,15.122856,33,30.000000,1,10,4299.000000,2800.000000,0.967407
100,0.500000,0.400000,5.500000,11,275,95,1637,2454,"GRASP-PR full-recharge heuristic",31,28.000000,0,437263,15.035142,37,30.000000,1,10,4487.000000,2850.000000,0.892364
100,0.500000,0.400000,5.500000,12,270,97,1555,2613,"GRASP-PR full-recharge heuristic",32,27.000000,0,472121,15.042209,33,30.000000,1,10,4355.000000,2800.000000,0.967778
100,0.500000,0.400000,5.500000,13,275,98,1605,2686,"GRASP-PR full-recharge heuristic",28,27.000000,0,482624,15.011741,34,30.000000,1,10,4455.000000,2850.000000,0.976727
100,0.500000,0.400000,5.500000,14,275,96,1529,2675,"GRASP-PR full-recharge heuristic",33,30.000000,0,443509,15.024626,36,30.000000,1,10,4379.000000,2850.000000,0.972727
100,0.500000,0.400000,5.500000,15,275,97,1657,2436,"GRASP-PR full-recharge heuristic",34,32.000000,0,401069,15.087074,37,30.000000,1,9,4222.000000,2565.000000,0.984242
100,0.500000,0.400000,5.500000,16,275,94,1506,2635,"GRASP-PR full-recharge heuristic",30,26.000000,0,463398,15.011255,33,30.000000,1,10,4356.000000,2850.000000,0.958182
100,0.500000,0.400000,5.500000,17,275,98,1718,2800,"GRASP-PR full-recharge heuristic",30,27.000000,0,438744,15.040752,36,30.000000,1,11,4853.000000,3135.000000,0.925620
100,0.500000,0.400000,5.500000,18,270,96,1633,2608,"GRASP-PR full-recharge heuristic",30,25.000000,0,446403,15.068072,33,30.000000,1,10,4433.000000,2800.000000,0.965926
100,0.500000,0.400000,5.500000,19,275,94,1553,2768,"GRASP-PR full-recharge heuristic",31,28.000000,0,453323,15.006838,35,30.000000,1,11,4688.000000,3135.000000,0.915041
100,0.500000,0.400000,5.500000,20,275,96,1605,2797,"GRASP-PR full-recharge heuristic",32,29.000000,0,503956,15.088606,35,30.000000,1,11,4740.000000,3135.000000,0.924628
100,0.500000,0.400000,6.000000,0,300,94,1576,2692,"GRASP-PR full-recharge heuristic",24,23.000000,0,399946,15.047737,30,30.000000,1,10,4676.000000,3100.000000,0.897333
100,0.500000,0.400000,6.000000,1,300,96,1480,2515,"GRASP-PR full-recharge heuristic",28,27.000000,0,380294,15.059235,36,30.000000,1,9,4270.000000,2790.000000,0.931481
100,0.500000,0.400000,6.000000,2,300,95,1683,2639,"GRASP-PR full-recharge heuristic",36,33.000000,0,392385,15.078587,37,30.000000,1,9,4473.000000,2790.000000,0.977407
100,0.500000,0.400000,6.000000,3,300,97,1639,2733,"GRASP-PR full-recharge heuristic",31,30.000000,0,426499,15.071096,33,30.000000,1,10,4739.000000,3100.000000,0.911000
100,0.500000,0.400000,6.000000,4,294,98,1601,2654,"GRASP-PR full-recharge heuristic",28,27.000000,0,444990,15.064592,29,30.000000,1,10,4641.000000,3040.000000,0.902721
100,0.500000,0.400000,6.000000,5,300,97,1582,2717,"GRASP-PR full-recharge heuristic",30,30.000000,1,11134,0.408332,36,30.000000,1,10,4682.000000,3100.000000,0.905667
100,0.500000,0.400000,6.000000,6,300,96,1515,2505,"GRASP-PR full-recharge heuristic",26,26.000000,1,357161,12.531955,28,30.000000,1,9,4305.000000,2790.000000,0.927778
100,0.500000,0.400000,6.000000,7,300,97,1648,2548,"GRASP-PR full-recharge heuristic",29,28.000000,0,360992,15.062539,36,30.000000,1,9,4438.000000,2790.000000,0.943704
100,0.500000,0.400000,6.000000,8,294,96,1657,2540,"GRASP-PR full-recharge heuristic",30,28.000000,0,449071,15.003913,35,30.000000,1,9,4393.000000,2736.000000,0.959940
100,0.500000,0.400000,6.000000,9,300,98,1475,2435,"GRASP-PR full-recharge heuristic",31,29.000000,0,388742,15.057917,33,30.000000,1,9,4265.000000,2790.000000,0.901852
100,0.500000,0.400000,6.000000,10,294,97,1499,2612,"GRASP-PR full-recharge heuristic",28,28.000000,1,268500,9.123286,31,30.000000,1,10,4539.000000,3040.000000,0.888435
100,0.500000,0.400000,6.000000,11,300,95,1637,2454,"GRASP-PR full-recharge heuristic",32,28.000000,0,390190,15.086674,34,30.000000,1,9,4427.000000,2790.000000,0.908889
100,0.500000,0.400000,6.000000,12,294,97,1555,2613,"GRASP-PR full-recharge heuristic",33,27.000000,0,395229,15.123255,37,30.000000,1,9,4291.000000,2736.000000,0.987528
100,0.500000,0.400000,6.000000,13,300,98,1605,2686,"GRASP-PR full-recharge heuristic",29,27.000000,0,435552,15.036428,30,30.000000,1,10,4705.000000,3100.000000,0.895333
100,0.500000,0.400000,6.000000,14,300,96,1529,2675,"GRASP-PR full-recharge heuristic",30,30.000000,1,30101,1.078725,33,30.000000,1,10,4629.000000,3100.000000,0.891667
100,0.500000,0.400000,6.000000,15,300,97,1657,2436,"GRASP-PR full-recharge heuristic",32,32.000000,1,66012,2.599818,34,30.000000,1,9,4447.000000,2790.000000,0.902222
100,0.500000,0.400000,6.000000,16,300,94,1506,2635,"GRASP-PR full-recharge heuristic",27,26.000000,0,408571,15.006383,29,30.000000,1,9,4296.000000,2790.000000,0.975926
100,0.500000,0.400000,6.000000,17,300,98,1718,2800,"GRASP-PR full-recharge heuristic",30,27.000000,0,446318,15.077172,31,30.000000,1,10,4818.000000,3100.000000,0.933333
100,0.500000,0.400000,6.000000,18,294,96,1633,2608,"GRASP-PR full-recharge heuristic",29,25.000000,0,432790,15.124729,32,30.000000,1,9,4369.000000,2736.000000,0.985639
100,0.500000,0.400000,6.000000,19,300,94,1553,2768,"GRASP-PR full-recharge heuristic",31,28.000000,0,365055,15.044018,32,30.000000,1,10,4653.000000,3100.000000,0.922667
100,0.500000,0.400000,6.000000,20,300,96,1605,2797,"GRASP-PR full-recharge heuristic",31,29.000000,0,446939,15.036380,32,30.000000,1,10,4705.000000,3100.000000,0.932333
